GB_SE_England GB_SW_Wales GB_SE_Wales GB_Cornwall GB_N_Yorkshire GB_S_Yorkshire GB_Merseyside GB_SC_England GB_NC_England GB_Devon GB_Anglia GB_NW_Wales GB_Northumberland GB_Cumbria GB_Noi_SWscot GB_Lincolnshire GB_S_England GB_NE_Scot GB_NW_Scot GB_Orkney HGDP_biaka_pygmies HGDP_Mandenka HGDP_mozabite HGDP_bedouin HGDP_balochi HGDP_yoruba HGDP_bantu_ne HGDP_palestinian HGDP_druze HGDP_sindhi HGDP_pathan HGDP_han HGDP_hazara HGDP_Burusho HGDP_tujia HGDP_mongola HGDP_hezhen HGDP_oroqen HGDP_yakut NAN_Melanesian HGDP_french HGDP_french_bsq HGDP_italian_n HGDP_cambodians HGDP_sardinian HGDP_papuan HGDP_japanese HGDP_russian HGDP_adygei HGDP_surui HGDP_pima HM3_lwk_kenya HM3_tsi_usa HM3_yri_nigeria BB_armenian BB_bulgarian BB_chechen BB_chuvash BB_croatian BB_cypriot BB_german BB_greek BB_hungarian BB_iranian GB_Ireland BB_italians BB_mordovian BB_norwegian BB_polish BB_romanian BB_spanish BB_syrian BB_turkish BB_ukrainian
HGDP_cambodians 243.015152511913 96.1749841358561 112.724753050874 160.972529810077 173.327661056949 139.085215120733 140.409385881211 297.225108077543 342.883474069878 131.364393073737 330.105602620301 131.238460761853 276.390523333058 329.593849948266 134.693858351461 189.61686431928 115.106972685426 93.49106797437 59.19837740487 168.617732592421 8.46908214724942 10.1801107092453 9.52922693879495 11.6166872207861 25.0748708539033 9.25504262173208 9.85018311543024 13.326990186487 11.7244385769261 37.4150653957328 35.4552982168603 272.428179610791 96.2183775716998 48.9599236888315 260.133580004399 192.117844033271 183.819037260198 181.915020914245 121.485034574716 117.792890618622 27.503279910473 25.1376407537127 24.641354331104 531.237205123938 27.2202195473167 83.9434576970758 208.278704362083 64.4004637654943 21.1045290305106 70.9014934983833 75.629712789415 9.81693434492702 31.116932645626 9.21676797877737 12.2360770895661 39.892771705566 16.7362718735447 34.0834968485911 33.362506752409 11.1138875860646 26.5837986897885 34.9745072472435 32.7064615069346 19.7530443585016 11.1456357425583 29.456867982366 50.0070022331068 21.1181211461904 23.8343852604885 35.028196063335 28.0899967070204 13.0119251655855 20.3578906471664 36.2257362812132
HGDP_sardinian 362.927780696249 146.980352676756 176.381140888261 247.871632946043 257.317985673825 202.528321798851 212.253071306807 450.545872439903 512.92756932519 195.568310122881 491.544530506508 195.370773252502 410.149082855305 471.19360780219 199.120420621077 281.034902778717 169.794121585213 137.177363479212 89.2696554573617 241.055786138446 3.19051922476693 6.4133004256306 16.4921451484955 13.040641072177 8.21863173934149 5.5435373513059 5.15381916338521 11.2702662230461 12.1034844038518 7.92272160091011 8.17707533686276 3.82834247041943 6.78418830379548 7.37872628223256 4.18459840886318 4.24779941908347 4.55060057804602 3.82521898222878 4.39907899777451 4.07596168700364 46.1420896780445 54.3278625040575 39.6022535354603 3.97693368724958 667.155152658039 4.20285152272567 4.01246401211735 33.0803255779036 9.13379567163197 3.58088942144645 4.5411002290815 5.49410946450884 50.7069902690307 5.19998646179948 11.1789935060076 41.2898720809775 9.59558267902281 8.50041334218324 40.5780278697725 11.9404776532145 36.4985846956157 42.963856645471 36.9999536312683 9.98709875829132 16.7141128782869 52.6333093709173 25.0646465749724 23.9110726924298 28.0398929024187 35.6338521227798 50.9743412257304 11.6256617794995 10.8256352556863 33.9449981779146
HGDP_papuan 215.464011656322 87.506478861112 101.915120232062 142.695979230066 152.778233972543 122.777483446526 125.086333121435 261.304395659657 299.695810900215 115.566070991523 292.639178163366 116.874613157151 244.22173443957 287.837775107312 117.314121519891 167.471082204079 102.470995412264 82.0577460831954 51.8233784633184 147.108772676091 14.2168401080263 15.8901307320481 9.7900262953187 10.335841153269 19.4904705489703 14.892548957027 13.059654308234 10.7966779219868 10.4469925813914 28.2224600110997 23.4776271220166 60.7832862394685 35.7022279168226 28.1571865687165 60.3560599164458 52.7120062254139 59.005239768339 54.3498804797084 47.9213018856553 479.154319075673 23.3699053770555 23.8171584030394 21.0691187455292 65.9457617805374 25.4921757134449 1977.14902834562 67.7314567269412 38.6427076397409 12.0047034546952 32.4076098200033 37.4162861067058 13.988625673928 27.0366659484962 13.7735838862076 10.1197435443062 30.362187953501 10.5279820352884 17.1108095777844 26.1633141022128 10.1073937033027 23.9683256604675 29.5333774681926 25.0816023667058 13.9983700666898 9.60627827318262 25.8613245161918 28.1383786551507 16.3465436710268 20.6218953315531 26.2024403459611 25.60077785403 10.1513816260636 13.5860849416812 25.567035277514
HGDP_japanese 213.645745910115 82.8204965433447 101.568492076157 143.112306533637 152.283463885662 121.654280102049 126.10884688319 257.224908016653 298.093062640827 115.979248911859 290.198673969188 114.497797541774 243.704560969673 285.074277652716 119.627783379965 166.75925930963 99.9143551180689 82.4491196937823 53.183844356005 150.0582156569 6.36344583418271 6.6489999378638 8.76528864017805 9.42409352295359 18.6595483461712 7.01281551443958 7.38086070681078 9.65170223741266 9.03790699359534 26.9796794712008 29.9965796052013 301.031001437448 135.688628905979 50.4920924389973 280.418942072405 267.76211854075 287.173096087403 282.705523304063 212.372672399841 95.616312099601 24.2063362620939 23.277486207255 21.2167441173228 195.220003969492 25.2579834324426 66.9761288844472 539.293314476561 81.5423185356152 25.4418190645385 89.7449749461228 111.441554077533 7.10093206769927 26.978271369182 6.30057872506934 12.0456233208111 36.3021582667063 16.1110429844908 48.3060123190785 32.9165269628609 10.2695298197883 24.6930994648667 33.3693560301969 33.3207549652632 20.6733055741249 9.62627879719383 24.818576364958 64.2269176235843 19.3393945004756 25.2671709152008 35.2415027151905 25.4994250388867 12.5468864005135 24.4172266496988 37.7408456091164
HGDP_russian 346.58549619407 130.649371113974 164.423488839865 227.343661983531 251.042034612778 200.647511634034 204.625220258353 424.830714334689 501.523509972628 181.064338835456 487.424839260585 175.699071982378 398.99440785109 462.016118390605 181.174909118961 275.443253280851 163.786897728042 132.90250684212 82.0913734808918 243.454579370557 1.11462333322031 1.31930663555962 5.12892586392096 6.24702340041026 7.57487313421136 1.27679250600421 1.27164696017976 6.22939030077927 7.95150682986339 8.24236182325001 9.11107329414872 12.9657856877471 17.2845366890344 9.19241325857899 13.8008867130893 22.8480463349003 24.1986828829866 33.5953660330487 38.6917935695025 6.44662174241203 38.4899880097173 31.4998519582696 28.0609107360509 9.70401072467456 27.6338332236384 5.51240381353237 15.5302504917311 391.404542055299 13.461832901563 10.9568526304565 12.7914450948659 1.18581216528377 31.7463890083571 1.16384025983423 12.0437171231247 73.3600195897386 10.7152500300194 54.7383511299422 90.9441263242662 9.75851832998717 63.9222956947035 46.7045264586606 77.1229772375616 8.8051478310798 13.9667487414837 26.6791603409835 118.879144911396 36.9524546967738 99.8728314485194 61.080236971238 33.3633948912627 7.77536466966662 10.0915020203148 115.737434113773
HGDP_adygei 364.224851869848 140.482233201343 171.426396831561 242.664561580527 252.204654585572 206.724480752578 214.464459801897 431.701934851309 513.310191044421 192.112938282447 498.285476721954 192.958285339975 409.903344875419 482.607969362942 195.511429999839 280.685465740925 172.082728605151 141.728450670494 84.8127831326229 245.462495638959 2.00182809394397 2.39202307041457 11.4918759888805 17.7600857645304 19.8294800872822 2.43972168417875 3.01690872968052 19.1424102326859 22.5944288196449 18.5582169861326 18.2503215397979 22.2269627950568 25.9907945990962 18.7821613691776 21.7889352360143 31.0949430727687 28.2797785017559 28.1462142552306 37.4389587715695 11.3635191670969 45.5145407123942 39.4196034562187 39.0120002951199 16.6300515186352 42.831459379074 9.7643923237424 22.6884990207812 58.0664955398825 166.85445680571 12.7152805714236 15.56690303803 2.32075942504342 53.3976872844872 2.29431549361356 19.6903404102352 58.4925371792609 34.2728451412716 18.0986304558477 56.4382490649152 19.8849664548838 40.3217073385948 53.0391616356136 47.6179159373401 22.3784817209202 14.7475116201334 48.7025529330311 48.0229318258379 27.7832265873295 40.30489874607 50.2248750095776 41.122633729515 19.4584340730584 23.6208537134691 54.626227610291
HGDP_surui 49.0989401642782 21.853371838897 24.5591655639877 34.7033377421444 33.9388337175596 27.3227517169277 28.8158399924052 60.1145255171457 71.4811444743209 26.767212482435 63.7165995598482 26.4816830896454 56.2483307462844 67.4110120111588 26.7211094456514 38.3548054304503 23.2738488168054 19.0964114237186 12.2501189365162 34.6325642270348 0.649590442466101 0.831886454269273 1.03919685212837 1.79565376258553 2.79309870506468 0.917164543376379 0.692401236663885 2.01071392917151 1.58544179642054 4.18542140300505 4.66290767403069 20.8476904696622 14.2237796668762 5.03536771017368 19.7068801154749 24.2237156360797 28.3668596694657 26.0088187424584 24.5273532820846 7.69228793989148 5.3541765066788 4.6291677525414 3.74444449095434 13.1753142563608 4.62293759035759 5.91996435490055 22.486227004198 15.296263887329 3.4431996993864 5692.1369354879 241.216485597522 0.656396915584538 5.36312239629304 0.652958246726539 2.24555287464438 6.56356357345127 2.98630010450398 9.16524740212985 7.41388523834416 1.88510877853386 6.06823106442267 6.26381143128843 7.21967927707373 3.70885167467063 2.14468722894358 4.80558057320185 10.6707672068503 4.41345019938611 5.92640384334516 5.53594746695364 5.03163292123942 1.78412121304995 3.24898271019589 7.45289180855532
HGDP_pima 138.52050806278 54.5253654490903 65.5880958087995 94.0111940825463 101.988430024612 77.9537518534116 85.8987754450354 168.227437586188 194.701959965476 75.906106230138 186.391120045711 79.0131851465416 159.365113232982 184.959955783284 74.2049913491487 109.371348274617 63.5873272190745 54.6216859582635 35.1148694044283 99.4326878900525 2.89026571826388 4.27657207762769 4.41866437768886 4.63462250357799 9.1597481756501 4.14599415149333 4.09260165936295 4.93682366186068 4.70578240456237 10.1809862674542 10.4848173114861 52.3105812811827 36.6421381104827 14.4879363848107 53.9693438434035 67.926433730389 73.7807509382134 75.7500192952274 66.278940068762 21.5940595580555 17.3155055181179 17.6557417686641 13.3918740592321 35.7096864162044 13.2655165589708 18.7240705089138 65.0335537823951 38.2522109758408 10.3232880979976 478.147024497223 3411.0530677126 4.38372690565387 13.7783015700721 3.47403520473148 6.08135696388621 20.7863589636748 8.2562390534986 23.1286146559963 18.3279751881044 4.59597699551396 17.6343045130599 16.6927680590332 18.6061622334489 8.83636891788604 6.07765832201135 13.7668292656184 30.1562980714342 14.0453630777843 14.4649278548106 18.7213807175089 15.0957610325858 5.83215415170008 11.0607038772773 19.1443318828941
HM3_lwk_kenya 157.420110942582 57.6000350366423 71.7945951738808 100.883127183035 109.242173482168 88.4103878829473 87.9322007206092 188.243325407167 223.834847970153 83.6624675499306 221.407104840984 77.479459044599 170.615428165963 201.606985057932 80.2880769259345 124.846137152881 71.6029907783519 57.6810032521743 34.3992134415096 98.0498024717858 464.73862139809 501.889453485766 97.6942778448788 53.1098729376456 47.6645105790339 613.658815592953 794.279796530984 51.8839713416534 16.6914562907552 21.0431171060245 9.41429818176741 13.8366565428766 10.8771236156266 9.55608578571845 13.3927909231126 12.7394763033692 12.958490390368 11.6777516442311 11.3492225491239 20.7495463137733 20.0466973397419 18.0641223502466 17.5722940590459 15.7217726959265 31.1675140982599 21.0114867844239 14.4836972971223 16.8357274231824 6.56050177040754 8.62366839238168 10.8669095150807 811.472558385038 26.7531773237816 607.574754080633 7.94862795293459 21.7738140292439 6.29591031027002 6.42414970579728 18.0274722827415 12.3989939638542 15.8981483505235 25.714157722818 17.883402103527 13.0154016063957 6.48335309546351 36.9320254889543 14.281244899856 10.5495980612588 12.7544158677265 19.3463449643144 37.8303280111105 28.7087847597193 11.6257880841851 15.0184770911265
HM3_tsi_usa 394.255777777069 153.40544215194 184.176626715432 259.539162578326 278.880132053777 218.025162526497 227.375399017205 476.130626941399 547.796976416487 214.172020108581 533.62534816507 208.307376010178 443.861551100007 519.472224014774 211.948045193318 305.196357862782 185.013304802573 151.858198889374 93.974489363412 258.797322561859 2.76499691510481 3.9127462157893 14.6077108780658 16.1994530235699 11.8439560335177 4.14901116708266 4.13415860091198 14.8391042796906 15.5702316248084 10.9123499505014 11.7220530643364 4.372627162092 8.74634792626082 10.2059778353649 5.09923326418852 4.75872247334327 4.96603961088256 5.00549907470176 6.06699799116068 4.56605027755297 44.7470865659868 46.724475622065 42.3147086034223 5.15169410121995 53.7029303928166 4.63443236790132 4.49451052608194 38.4324750768643 13.9158117508129 4.2855059806198 5.00765401197809 4.19622332680752 146.449316536821 3.78020695381634 14.8267050853748 49.1078237922216 14.4123903476849 9.84696090118957 46.5193516791545 15.472672380812 43.4702615190509 53.4968927663035 42.8663051533179 13.8804290776054 16.6676363599439 45.1670510705219 31.9641001405014 27.6297458516403 32.3558732649131 41.0828100776596 46.0982399986345 15.4969152890236 13.9203608359288 39.4957586783932
HM3_yri_nigeria 146.602062978444 52.7615501439102 65.6439081136107 91.4597617437614 101.200082300009 84.4137744533803 82.6333004183087 174.468316142242 205.327951173656 79.0406750561685 204.732747982296 70.6920104173388 157.963085676262 187.483583830108 73.8376022928108 114.31775076091 67.3327139925369 52.6967870494564 31.1451452274947 89.2503924956886 438.301877912968 636.834571770369 116.302713475875 47.6832617680451 44.2632936071403 881.46030274938 603.024309504839 51.5818249144545 15.0285864528962 22.7870033166781 8.41280792333067 12.3636707765132 8.73574851393967 9.49014156968473 11.7132797886435 11.2971918710528 11.3534708189893 11.4924961315033 10.6499977546827 18.5296292273821 20.5811844462098 17.0487047475404 16.2978492034931 14.0352798393943 28.7061826479013 19.4103836631916 12.0964554914085 14.8050656251472 6.0088841091523 6.95141184774865 10.0305270125184 604.973759458046 24.3875933911071 846.700420567317 6.39443510337072 20.2291452589164 5.59630674612139 6.39505695553096 16.463908440987 8.73636750700952 14.5069705300439 23.3288348465878 15.8360789438412 11.712504362485 5.59233383580109 36.8705570593531 12.1974361134017 9.70199322421987 11.4856339061212 16.5656910378352 41.9297585562033 26.7437752970385 11.182179650299 14.058076183972
BB_armenian 379.18059651461 147.299444049046 177.938906314014 249.15941198438 262.271141938754 205.645695200842 216.157688973742 464.687734290084 525.073797155568 200.040695378227 514.971347660122 204.653883276802 426.080402062136 503.943162678827 201.855370060723 291.842258514139 176.076969233471 142.969501743356 87.1194288850494 254.24431896131 2.78322831458928 4.00428741648921 14.8576426959133 25.7390436099355 22.891072010164 3.29687615785412 3.90712796859398 22.0866736659405 25.8643626476032 18.9677119642762 19.2042447171325 10.3505000939707 16.7293041555624 19.5187973498761 10.3315461626179 12.3992789362507 10.3873578536171 12.0507110923785 11.3688786859901 8.25691603762039 44.7160962225423 41.2908328145819 39.0824591378379 9.228437201326 50.6540091437751 7.54197087156554 9.84404327149855 58.1541823601485 23.069064887119 9.26174907621659 8.74365412205823 4.25268968313326 57.0315658250703 3.72206068089033 32.8283745218133 62.2988204820734 24.5435560083355 17.4754172871507 53.3986319776017 23.8202006236539 44.1811879788564 67.3429649987564 48.0552983546501 25.9572651141164 16.8223179223804 58.1402195837478 44.4851109219413 28.977873084982 41.06342178542 54.8315821490996 48.3676529595398 24.4839182417213 24.3960300071042 47.6001519937869
BB_bulgarian 369.510597410675 143.753031755475 175.550008748427 245.076798127817 272.268033168779 210.038294577669 214.448878422348 454.616195453116 529.405534595125 199.304383222749 515.770533751026 195.493854788767 419.44674447328 494.047171122894 196.592494994096 297.733621650315 172.422052614031 139.782258724359 87.4917083722415 246.278103776704 2.32181857654429 3.02925318591789 11.1533015237125 13.6539129102403 10.9455348277204 2.34264970500834 2.6143660845121 13.0222259528575 13.6829172251397 9.85288741202516 11.5204054640764 6.94147885291482 10.2863960415277 10.9822459569515 7.60351736943963 8.32769501644081 8.93621088408444 9.58500166907435 10.8482153386301 5.26243662432736 41.5374743780712 40.0935587068779 35.7090774726324 6.82542279137582 42.8502494948267 4.99934802663326 7.74378931403974 80.2856308453841 14.3667002133655 5.99440685837228 6.98168998531566 2.70929054080028 47.6778807560061 2.81253896650588 14.8156935403499 103.827878442775 13.7274745833964 17.2565992907766 102.725630133429 15.6263129266308 58.7916789764136 87.2472084231044 71.6012956829437 13.5957863089254 17.1959517205347 44.1499761994926 64.0876080749127 29.5527616861435 74.7643892215239 79.8335211779328 41.8068573313636 13.499742995259 13.8604638801484 91.3734683887745
BB_chechen 362.605439511009 138.753005869497 169.30541265701 239.891839469547 261.647123162602 202.146767420682 207.339219347222 444.568134051823 511.255809985533 188.940853157653 496.937758966195 199.378527855483 412.583837594565 483.669329057123 196.030466997269 280.649194873986 162.157519730707 138.507748395233 87.9417351381452 246.013659775479 1.96060043266676 3.11277139851795 11.9143589626841 17.5387941300029 18.3346156206792 2.3698855587335 2.6874957881111 16.1101213454351 19.6691312054014 18.8818541064787 18.6755985058902 13.9878542569995 19.1754420538327 17.3693926135139 12.8841928658319 17.1211234959223 19.1373981796725 17.7109748866118 20.2422336359035 8.13782276342899 39.8931969553807 35.8558704562113 36.3481380271734 12.6424925085059 39.222410636986 7.68265944697904 14.4901860305001 47.5154027731791 32.8079054478347 9.59477236080264 12.3821218822228 2.70779002043312 53.4810732425499 2.40251635782457 22.0341391558593 55.5684914903821 329.458863161018 16.3896938272748 52.0040409855461 17.0387432980042 41.7173383115065 57.1910345000112 46.1937769892244 21.8426740385128 15.7405016062447 48.0176259012433 40.6265824461038 27.8842427393528 37.1926394126347 46.4301228828351 45.2195413121371 17.7916727140319 23.4779377541325 45.6788842103559
BB_chuvash 331.955712624381 122.585983275117 147.904895962448 207.475677319773 231.592087619701 180.909323674542 192.232774139707 389.277701329956 453.699145235077 174.46109371008 443.363114524606 168.312285052741 371.413692701967 425.677590742456 170.249272859892 252.140134768526 148.746458198468 130.910517873755 79.2156175414764 229.823899489605 1.7656770318278 2.26555488619559 7.22683645906806 6.87797494358873 9.37091512855297 2.39713451577407 2.26049164128966 8.62593970606887 9.40057145233409 12.8748715498561 11.4911446953331 35.8772460506944 37.0619418187662 13.6224074920284 31.4664880555975 53.3871934988412 58.889225053123 74.8288430263338 87.8381157195674 12.8118232964446 31.710940898825 30.6134814933045 28.4493471214346 22.1048486332369 29.9512526403149 10.3531952597832 36.4753967650606 196.077322565903 15.974878318428 23.6961785357197 29.8049343996421 2.3069669728842 32.3033107365908 2.30471033366302 14.0275154848196 57.9889473109961 14.965889177194 402.137984983627 72.712156689462 9.58121001013942 53.5906004231741 44.8370045764605 65.6755083544094 10.768750573175 13.1751264860565 31.4254321298864 138.272728996487 31.4828032508354 73.6731962295505 53.5237828674907 31.2620157116431 8.86664428176105 13.895481259865 95.5932095686929
BB_croatian 368.081226982515 136.729492296386 173.244406029328 235.824954325658 258.477929842304 209.093016095596 214.286922160371 443.02060587125 527.814693411553 195.189381040996 507.624719784894 189.853218210233 409.552445135531 483.182800851142 197.962026029621 285.877700739745 172.977837374052 137.6330707865 84.3124259060433 245.252028144783 1.38279832502191 1.79858236388755 8.19626957319717 9.87342936286997 8.08871760378247 1.81318067526897 2.09056860514863 9.59211739948458 11.4073818070693 7.62476748998656 9.0222287282183 5.21398981339086 8.00051711547202 7.56565307294332 5.51018504416793 7.1726377408768 5.87907523525944 5.86690708264773 7.19301352515504 4.22375433534227 40.1263457302744 37.7209027079308 31.4339741421446 4.70687635213565 38.0522166226536 3.78196945604952 5.72862642645521 93.5753956963746 12.7568856839703 5.08441399830083 5.42869831278799 1.75044249728599 41.8455746526648 1.74116658691212 12.3581838933848 99.2392868701998 11.7758436111153 19.7992464518723 239.603382525948 11.9802945790999 59.8450836681263 78.9806628750439 78.8644053837909 10.2812177512005 16.2402238280715 38.2577632349252 75.5198837711122 30.8362449419234 98.0642192302236 84.307668583832 39.303196448458 10.7050499934058 11.7551973704996 106.912907910212
BB_cypriot 377.919946777945 144.54178024587 180.450745677679 252.342676540166 264.891822269592 207.632753453103 216.333510405051 454.173534615377 528.722363048146 202.79675418384 515.118379196344 195.703125438637 421.624172358903 484.594869351136 199.642236217856 296.414403474679 175.550391755237 146.021636860286 89.2480089186107 248.336325877111 5.36422193907428 8.15332834236631 19.5314798879041 28.667386518729 19.5019046399106 7.50565634734278 8.74642499870705 25.2668154370341 24.2699882588987 16.8460165327611 15.3908979938209 9.53721060175189 12.6501868010887 14.6323598671911 9.50608062124233 8.86215546418963 8.49892681701906 8.64210638834033 9.16479508445987 6.71669831572657 45.0473510982326 43.6455053780767 43.0994240127357 7.31651914424957 55.7284084120709 7.06577814138433 8.24332719845837 44.7111900725529 19.3857828874845 7.47946360751469 7.77509375922477 9.13179832213903 58.4880075728768 7.03743087271815 23.929027841539 64.4382617643518 19.8987167755965 12.6286974691914 54.6880283014117 85.9199100604067 42.9791104253399 72.4011846928112 49.4344325345708 23.956648288581 16.6774613088043 58.486126087172 35.4689798057399 28.8174105482501 40.9337318561785 51.4579474352131 49.2799342327924 27.3658389151734 21.9638984259806 47.4756229341237
BB_german 432.178629889265 144.652032700649 194.918908938196 255.181787430957 299.017579614266 243.932558058123 242.133080237398 522.610438289729 591.754892096789 227.261500258042 580.158937783329 193.327725972538 454.59820941946 523.168095299423 205.109933825798 326.008031889652 196.841051434762 143.560032069468 81.3285560648494 252.443514912774 0.704700852957645 1.11459085822659 4.7518598619495 4.65772940859122 4.76465727068857 0.87859118575155 1.14871690957932 4.88409715590195 5.13383823663986 4.82254982450517 5.07481129469832 2.6214786511145 4.71630896947152 5.44221434404357 2.91723945191379 3.45300425065754 3.22634761587545 3.66985828290684 3.84671991175958 2.48729163127672 33.7220903955077 26.3858023932339 23.8838986730184 2.55212401575388 23.2302835835154 2.13392513389545 2.81035913590476 56.0907097741425 6.92678461435985 2.62346425921444 3.50312927137539 1.05025036607967 29.4423244597436 0.669857297945498 6.28607310566998 46.2302298652073 7.24468303398229 13.8220936466595 52.7476423929605 6.31003174505661 61.8622000832727 32.6207506538465 51.7575975729605 5.88691036514549 15.8401163248202 23.0784013924117 47.6595046145637 34.2525346375692 59.4538276927943 38.899499409947 27.7738478385997 6.03672348517247 6.34750344772219 63.8522255804249
BB_greek 375.563268376984 143.218109557701 178.325232828402 250.018203510145 268.531652704177 206.590611661724 215.377447508904 457.35780345904 530.704135402794 201.121965401339 515.612983037316 197.015165708057 424.815136759375 492.578776798544 199.164947364019 293.977919256518 178.407354209592 141.648227676746 89.163980744909 250.169879208758 2.60754272295714 4.17743352155048 13.0895749277988 16.9232766208213 12.6622164750593 3.69002184914703 3.76145908181696 14.9968591557299 17.819751766879 12.3950285550189 12.2666654710647 6.56771219529458 9.85738167463959 12.1074552523713 6.81679928210253 7.0932200219192 7.04637614025923 7.00045669782775 7.37442293079347 5.89163963089684 43.5156669449967 41.9260979121545 39.5243455724984 6.37132495186917 47.7656924994434 5.21683432428096 6.41785923488325 54.5365961648677 14.5978472908828 5.70059902266176 6.5556848188756 3.96085061658783 54.4900572528501 4.10833434408983 16.3589179081841 87.4553107195286 14.9617232492474 14.425084915632 86.6017147136326 18.6432668742623 49.3813423591116 142.472207998981 57.9008721785882 14.3984678732093 17.3108306128271 51.5057143256812 47.357021129615 29.3350740133154 54.381661988158 84.5704821096152 46.9689539308828 16.8005091171427 15.9804953743926 66.8645902141344
BB_hungarian 385.848375684134 148.106803054313 186.672030741642 247.450187061655 277.32701056501 214.426529124071 222.249305471563 475.744173429943 546.727256309694 204.521108840003 529.679637848243 196.22466508992 438.256557700416 518.578984013179 203.348017631292 297.463687735047 177.551818061906 142.589035961493 87.8932333574216 259.32140601967 1.23832864974113 2.2206229098284 8.23085308010309 8.61134739452159 8.27476652053866 1.96565105152452 1.94642235574961 8.352277847015 10.1655665854407 7.29634056599844 8.69288369302905 6.6618861611843 9.26800628307603 7.69721457888504 6.30976153592093 7.73623416096519 7.32688630010326 8.24024336866139 9.36576514802554 4.26514065713712 40.8215304407338 36.8975399508261 30.8009368784325 5.14841265523723 35.0522806739352 3.61986182359891 6.05168245901654 86.8113832357208 10.8616199470101 4.94053891397972 6.52130191474206 2.23336934748539 41.3635167565546 2.09839023107108 10.889723128096 70.1126627117982 10.9985163315187 19.0959367567817 86.1566032509354 11.8396281971955 65.7847305217043 54.1154311762565 73.298415347096 9.37811802313692 16.5134430055515 34.1301486776782 68.8863065030992 33.8322888588111 81.1798367441725 60.7528764177598 37.5247448110175 9.04719771052636 10.7525556405515 90.5125761159807
BB_iranian 368.586472408969 145.134620294475 174.889126327557 248.068151013385 257.688275379789 209.455346485422 211.483463283382 446.491567371374 516.367475339276 200.52040108711 504.195245617096 198.831771047468 413.71284500704 491.774696543201 200.049135585504 287.79665000848 174.95127600898 139.706575527569 89.5460405449954 243.29327095845 6.02953713838246 8.55999917995809 15.3120143669089 28.5604945452954 33.5692300179187 9.3774110782678 9.515875600195 26.3234442036325 23.4452636740839 32.0595214460072 29.2984637582214 17.2525976621433 23.4149013595402 30.7819640696951 20.1061273186299 20.0171144408511 19.7642154390041 19.2100898221238 20.9375260913143 14.0918125901091 41.8395575966266 42.1914679195427 39.8118333109314 16.238526907808 47.9316579634335 11.8609674956811 18.8675595620923 46.2386108333704 22.8411074472526 12.1679821349743 12.8872379886809 8.31830903773715 56.9093776003034 9.26112186557237 26.7024678933134 59.0736583735367 25.0369084666346 15.5338538446002 51.7930949922724 24.7532950736854 41.479084502234 58.1685526592184 43.7655674955163 35.7712951001093 16.0004968097189 58.5107114417209 35.5144385045099 28.0161063775976 33.132049570756 47.7740399865886 46.0106622964134 26.7779105070305 26.3859108356461 44.1346956691607
GB_Ireland 367.206225571429 182.431241857143 185.246996714286 268.290904714286 274.082193142857 222.958835857143 238.914264285714 452.809909857143 514.828166714286 194.345006285714 473.417993714286 252.735678285714 509.507371428571 624.158254 320.140412571429 285.945175285714 172.062126571429 197.271558142857 191.112831285714 336.543056142857 0.916420571428571 1.185903 4.99423057142857 3.764013 4.13063442857143 0.865554428571429 0.899876571428571 5.66895685714286 4.54142914285714 5.09020485714286 4.32717528571429 2.08280828571429 3.735488 4.143639 2.36807242857143 2.42470514285714 1.97578628571429 2.28693914285714 2.60543685714286 1.97812157142857 37.3897471428571 33.7648071428571 22.420516 2.17578285714286 25.7260322857143 2.29997071428571 1.94531871428571 28.274712 5.70589614285714 2.48108171428571 2.69857485714286 0.897221857142857 25.805348 1.16247757142857 5.94493128571429 26.8884128571429 5.98692585714286 6.08470428571429 29.8068701428571 5.60931057142857 36.43141 24.0909917142857 26.6136141428571 4.85261042857143 32.3809149714286 19.7450758571429 21.8282215714286 29.5302044285714 26.5659348571429 21.5162157142857 29.0503848571429 5.36154414285714 5.02640814285714 27.7675722857143
BB_italians 381.687577876364 145.953920643122 178.84044799519 252.481590060409 269.313882785033 212.425411546776 223.567948624469 460.70503468517 531.70295300841 205.078841048899 519.346058202183 200.890877700359 429.609991861666 498.576092794406 203.248974959615 294.571900335391 178.415351913823 146.343471082979 89.1300912397125 254.513802146769 6.36552452211604 8.85444480419457 22.1085343554698 21.4482663845415 15.7121690450417 9.31854492681651 9.13071007030946 19.3378762411756 19.8105348624255 13.5544395907749 13.5243282632494 6.56936258736248 10.5114516226396 12.6135204776258 6.55473056382282 6.55225910009425 6.34197276487176 6.55966445843937 7.08687994439762 6.39038093572553 43.9847252786759 47.8074451686227 41.6284220986515 6.67157624768142 68.6489550723769 6.13829030012259 6.31876504103385 43.4627263759711 16.3684476422921 6.35918040471917 6.45319185306115 8.6476976930034 56.8038847343201 9.23911452537476 18.3777587286621 55.7795607698749 15.4710925054144 12.3280326027344 54.2567299646749 18.0033285570146 43.6630572641336 63.0330517729183 45.8498943009717 17.6898638540995 16.7239301348111 147.591634178103 34.2803742993345 27.7944859197744 36.9202521200695 50.201228117691 52.4592067072707 17.4653474960163 16.3092049326241 44.3898550121366
